txn_id,customer_id,amount,txn_date,txn_type
50698,10381,174.52,2024-09-06,debit
50699,10403,88.25,2024-09-11,debit
50700,10036,35.89,2024-09-29,debit
50701,10285,140.12,2024-09-02,debit
50702,10188,354.63,2025-11-19,debit
50703,10082,218.14,2025-11-20,debit
50704,10002,82.61,2024-12-04,credit
50705,10385,548.29,2025-10-09,debit
50706,10303,486.56,2024-06-14,debit
50707,10197,46.98,2024-05-15,debit
50708,10404,8.04,2026-02-15,debit
50709,10011,270.42,2025-03-14,debit
50710,10234,351.6,2024-03-23,debit
50711,10386,687.56,2025-12-05,debit
50712,10195,441.16,2026-02-17,credit
50713,10471,183.53,2025-11-28,debit
50714,10119,151.03,2024-12-15,debit
50715,10396,5.65,2024-11-04,debit
50716,10020,56.65,2026-01-04,debit
50717,10261,123.09,2025-12-23,credit
50718,10293,198.04,2025-05-12,debit
50719,10422,162.95,2024-10-05,debit
50720,10256,271.45,2024-07-30,debit
50721,10222,65.64,2025-09-28,debit
50722,10393,166.46,2025-03-27,debit
50723,10226,18.45,2025-01-03,debit
50724,10053,106.77,2025-09-18,debit
50725,10428,277.39,2024-06-20,debit
50726,10355,236.44,2025-04-07,debit
50727,10500,934.32,2025-01-22,debit
50728,10342,65.12,2026-02-03,debit
50729,10364,137.91,2024-04-11,debit
50730,10280,79.96,2024-11-27,credit
50731,10081,116.18,2025-12-07,debit
50732,10202,388.91,2025-10-07,credit
50733,10158,230.53,2025-02-16,debit
50734,10120,428.16,2024-06-14,credit
50735,10059,45.51,2025-04-01,debit
50736,10494,413.28,2024-11-04,debit
50737,10215,12.32,2024-03-25,credit
50738,10128,438.92,2025-07-24,credit
50739,10224,79.82,2024-12-21,debit
50740,10209,75.55,2024-05-31,debit
50741,10370,143.52,2024-12-08,debit
50742,10115,565.0,2025-12-09,credit
50743,10209,9.79,2024-08-02,debit
50744,10014,86.84,2024-09-27,debit
50745,10009,388.38,2024-10-01,credit
50746,10040,100.85,2026-02-17,credit
50747,10450,44.42,2024-11-24,debit
50748,10237,110.61,2024-07-31,debit
50749,10281,97.41,2025-01-22,credit
50750,10359,494.0,2025-01-19,debit
50751,10201,287.04,2025-09-19,credit
50752,10246,140.69,2024-12-10,debit
50753,10278,890.84,2025-01-05,debit
50754,10235,125.2,2025-02-11,debit
50755,10494,12.0,2025-05-10,debit
50756,10004,60.84,2026-03-04,credit
50757,10154,114.57,2025-08-02,debit
50758,10442,34.13,2025-11-04,debit
50759,10029,589.64,2025-08-27,debit
50760,10109,291.21,2025-10-27,debit
50761,10098,62.47,2025-04-28,debit
50762,10215,178.71,2025-12-04,debit
50763,10293,255.63,2024-08-09,debit
50764,10075,566.99,2025-10-24,credit
50765,10326,426.8,2025-09-09,credit
50766,10146,144.8,2025-02-27,debit
50767,10128,298.02,2024-03-26,debit
50768,10341,165.17,2025-01-21,debit
50769,10042,160.91,2024-06-25,debit
50770,10356,24.38,2025-12-31,credit
50771,10041,26.97,2025-06-23,debit
50772,10422,150.81,2025-04-13,debit
50773,10034,62.63,2024-11-04,debit
50774,10017,4.25,2025-03-09,debit
50775,10165,256.63,2024-09-18,debit
50776,10153,6.61,2025-12-06,debit
50777,10486,180.91,2024-04-22,debit
50778,10378,154.96,2024-05-30,credit
50779,10076,693.56,2024-07-16,credit
50780,10087,132.41,2024-08-23,credit
50781,10117,13.14,2024-09-20,credit
50782,10362,160.45,2025-11-22,debit
50783,10342,367.89,2024-05-28,credit
50784,10469,1152.03,2025-09-14,debit
50785,10027,112.54,2024-09-24,debit
50786,10313,77.22,2024-12-07,credit
50787,10287,474.29,2025-04-30,debit
50788,10134,42.45,2025-11-01,credit
50789,10219,191.13,2024-11-25,debit
50790,10168,104.08,2025-01-13,credit
50791,10098,8.39,2024-11-30,debit
50792,10268,85.32,2025-07-28,debit
50793,10237,61.64,2025-06-04,debit
50794,10309,231.73,2025-05-14,credit
50795,10455,594.37,2025-07-07,debit
50796,10394,62.41,2025-04-16,debit
50797,10173,333.7,2026-03-04,debit
50798,10401,11.39,2024-10-13,debit
50799,10410,154.49,2024-11-11,debit
50800,10469,14.63,2025-03-27,debit
50801,10476,543.72,2025-10-06,credit
50802,10190,290.79,2025-02-08,debit
50803,10122,214.56,2024-05-15,debit
50804,10046,347.34,2025-06-10,debit
50805,10064,208.55,2025-02-21,debit
50806,10130,694.4,2026-02-16,debit
50807,10310,250.32,2025-12-13,credit
50808,10363,517.15,2025-06-30,debit
50809,10193,145.6,2026-01-26,debit
50810,10307,24.9,2025-01-21,debit
50811,10181,150.23,2025-06-09,debit
50812,10292,27.13,2025-01-08,debit
50813,10371,179.54,2026-01-11,debit
50814,10282,131.75,2024-05-15,credit
50815,10029,194.88,2024-11-25,debit
50816,10149,2.02,2024-11-03,debit
50817,10267,43.34,2025-07-09,debit
50818,10296,135.19,2025-08-20,debit
50819,10011,601.17,2025-06-04,credit
50820,10164,96.77,2025-01-02,debit
50821,10113,110.46,2025-12-27,credit
50822,10187,250.84,2025-10-10,debit
50823,10295,185.16,2026-02-03,debit
50824,10232,71.03,2025-09-16,debit
50825,10227,105.8,2025-04-03,debit
50826,10310,49.1,2025-02-11,debit
50827,10098,676.41,2024-07-19,debit
50828,10055,28.0,2025-12-03,debit
50829,10111,92.99,2024-06-18,debit
50830,10152,5.24,2024-09-06,debit
50831,10246,50.15,2024-09-18,debit
50832,10406,303.25,2025-09-13,credit
50833,10069,44.92,2025-09-18,debit
50834,10312,16.69,2024-08-19,credit
50835,10289,128.66,2025-01-03,debit
50836,10250,2.0,2024-05-27,debit
50837,10036,17.72,2026-02-01,debit
50838,10239,329.66,2025-02-27,debit
50839,10148,295.22,2024-04-27,debit
50840,10467,493.35,2025-10-03,debit
50841,10227,385.54,2025-04-06,debit
50842,10244,229.88,2026-03-17,debit
50843,10491,10.75,2024-06-02,credit
50844,10337,305.43,2025-06-13,debit
50845,10446,373.53,2024-05-19,debit
50846,10365,320.97,2026-01-28,debit
50847,10491,142.05,2024-12-28,credit
50848,10482,53.03,2024-09-02,debit
50849,10201,373.29,2025-09-09,debit
50850,10154,259.78,2025-02-05,credit
50851,10450,790.16,2024-06-19,credit
50852,10073,33.85,2025-04-08,debit
50853,10201,51.15,2024-07-21,debit
50854,10296,47.6,2024-04-13,credit
50855,10017,314.56,2024-12-04,credit
50856,10129,41.38,2026-01-17,debit
50857,10217,13.8,2025-12-10,debit
50858,10061,1308.73,2025-02-23,debit
50859,10427,5.03,2025-12-15,debit
50860,10104,360.66,2026-01-31,debit
50861,10042,90.94,2025-04-23,debit
50862,10025,368.55,2024-06-25,credit
50863,10039,161.77,2026-02-10,credit
50864,10291,463.81,2025-04-17,debit
50865,10131,521.26,2025-05-24,debit
50866,10498,1.83,2025-02-15,debit
50867,10229,15.68,2025-09-17,debit
50868,10108,57.63,2025-12-20,debit
50869,10172,221.32,2025-01-30,debit
50870,10435,438.34,2025-06-29,debit
50871,10478,123.22,2025-04-13,debit
50872,10102,186.78,2026-01-12,credit
50873,10354,41.77,2025-03-06,debit
50874,10012,326.92,2024-09-01,debit
50875,10275,684.25,2024-05-23,credit
50876,10101,62.56,2024-10-30,debit
50877,10044,136.57,2025-01-14,debit
50878,10443,18.01,2024-07-10,debit
50879,10305,163.8,2024-03-26,credit
50880,10445,139.75,2025-04-05,debit
50881,10017,31.2,2025-09-24,debit
50882,10330,116.7,2024-06-26,debit
50883,10057,81.32,2024-10-14,debit
50884,10311,147.56,2025-04-14,debit
50885,10497,176.21,2025-08-03,debit
50886,10303,1.71,2025-03-13,credit
50887,10012,286.26,2025-09-22,credit
50888,10318,249.66,2024-10-24,debit
50889,10080,91.23,2025-09-29,debit
50890,10216,10.88,2025-10-23,debit
50891,10339,281.24,2025-05-29,credit
50892,10264,621.0,2025-10-22,debit
50893,10479,54.93,2025-04-23,debit
50894,10149,78.17,2024-08-03,credit
50895,10081,40.62,2025-12-23,credit
50896,10215,172.05,2025-02-01,debit
50897,10485,33.65,2024-09-17,credit
50898,10374,88.07,2025-08-23,credit
50899,10464,238.81,2025-07-04,debit
50900,10198,164.25,2025-11-14,debit
50901,10200,97.7,2024-08-27,credit
50902,10025,109.03,2024-05-15,debit
50903,10466,165.16,2025-06-19,debit
50904,10089,1.18,2025-03-31,debit
50905,10268,16.35,2025-10-24,credit
50906,10143,426.16,2025-06-10,credit
50907,10059,16.22,2025-08-08,debit
50908,10410,245.38,2024-10-03,credit
50909,10489,505.24,2025-07-06,credit
50910,10365,63.13,2025-04-11,credit
50911,10026,92.56,2024-10-01,debit
50912,10047,168.29,2024-08-03,debit
50913,10288,426.92,2024-05-08,debit
50914,10266,569.14,2024-06-26,debit
50915,10016,269.08,2024-06-07,debit
50916,10199,18.12,2025-02-14,credit
50917,10401,221.22,2025-02-12,debit
50918,10407,105.63,2025-08-13,credit
50919,10282,127.24,2025-03-13,debit
50920,10469,10.08,2024-11-08,debit
50921,10086,42.41,2024-07-08,debit
50922,10250,312.62,2026-02-25,debit
50923,10391,121.01,2024-04-04,debit
50924,10270,71.81,2026-02-27,credit
50925,10335,96.91,2024-10-11,debit
50926,10117,385.38,2024-06-18,debit
50927,10007,276.46,2025-02-02,debit
50928,10137,63.58,2024-03-24,debit
50929,10371,25.0,2024-05-23,debit
50930,10176,58.07,2024-03-29,debit
50931,10328,507.05,2024-08-24,debit
50932,10498,174.26,2025-01-20,credit
50933,10315,152.49,2025-10-14,debit
50934,10215,181.46,2025-03-18,credit
50935,10477,91.15,2024-12-15,debit
50936,10082,329.12,2025-08-10,credit
50937,10223,148.17,2024-04-11,debit
50938,10478,24.83,2024-05-16,debit
50939,10372,27.64,2025-09-18,debit
50940,10423,153.94,2024-07-03,credit
50941,10483,551.56,2024-09-29,debit
50942,10402,73.74,2024-12-30,debit
50943,10443,407.34,2025-04-20,debit
50944,10490,288.87,2024-07-29,debit
50945,10103,56.95,2026-01-02,debit
50946,10273,7.4,2024-09-17,debit
50947,10014,21.48,2024-12-22,debit
50948,10159,260.75,2024-03-28,debit
50949,10152,44.55,2026-03-01,debit
50950,10483,92.81,2025-08-23,debit
50951,10108,139.31,2024-12-25,debit
50952,10188,258.54,2026-03-01,credit
50953,10301,24.03,2024-09-15,debit
50954,10098,104.3,2026-03-16,credit
50955,10131,132.75,2024-08-11,debit
50956,10293,155.67,2025-09-07,credit
50957,10171,341.15,2024-05-26,debit
50958,10424,37.67,2025-07-18,debit
50959,10474,329.88,2024-08-18,debit
50960,10183,236.1,2024-12-28,credit
50961,10471,162.33,2026-02-19,debit
50962,10364,240.48,2026-02-01,debit
50963,10039,106.21,2024-07-12,debit
50964,10015,29.79,2025-09-02,debit
50965,10376,219.18,2025-09-14,debit
50966,10497,148.75,2025-04-24,debit
50967,10004,203.98,2024-06-16,debit
50968,10349,82.5,2025-03-05,debit
50969,10470,474.74,2024-10-23,credit
50970,10409,177.04,2024-12-07,debit
50971,10397,17.85,2024-04-26,debit
50972,10210,119.5,2025-07-19,credit
50973,10161,282.41,2026-02-28,debit
50974,10016,316.11,2024-09-07,debit
50975,10493,136.48,2025-01-30,credit
50976,10426,450.28,2024-03-30,debit
50977,10108,62.3,2025-10-20,debit
50978,10382,105.73,2025-05-20,credit
50979,10450,457.73,2025-01-02,credit
50980,10311,453.17,2024-09-12,debit
50981,10227,231.49,2026-02-25,debit
50982,10170,391.77,2025-05-17,debit
50983,10034,18.59,2025-08-05,debit
50984,10414,400.49,2025-08-04,debit
50985,10251,77.31,2024-07-10,debit
50986,10247,39.28,2025-10-03,credit
50987,10269,54.72,2024-09-16,credit
50988,10141,108.25,2025-03-19,debit
50989,10274,57.85,2025-08-02,debit
50990,10416,77.3,2024-11-21,debit
50991,10096,29.0,2026-02-25,debit
50992,10227,70.25,2025-09-25,debit
50993,10379,169.86,2024-05-01,credit
50994,10039,116.63,2024-12-03,debit
50995,10302,85.15,2024-07-09,credit
50996,10500,274.44,2025-04-15,debit
50997,10029,447.94,2024-06-05,debit
50998,10446,282.77,2025-03-10,debit
50999,10497,80.69,2024-11-05,debit
51000,10477,272.86,2025-05-01,credit
51001,10318,32.97,2025-07-03,credit
51002,10245,27.93,2024-11-27,debit
51003,10236,84.82,2025-12-30,debit
51004,10185,329.74,2025-09-05,debit
51005,10272,56.56,2024-04-03,credit
51006,10440,13.07,2024-12-20,credit
51007,10236,28.25,2025-08-30,debit
51008,10239,391.44,2024-09-18,debit
51009,10377,200.91,2024-04-16,debit
51010,10266,58.39,2025-08-17,debit
51011,10414,162.07,2025-05-01,debit
51012,10409,149.98,2025-04-19,debit
51013,10359,213.1,2025-03-12,credit
51014,10340,53.1,2025-05-07,debit
51015,10389,399.61,2025-04-20,debit
51016,10065,74.03,2024-11-10,credit
51017,10478,236.92,2025-02-24,debit
51018,10177,3.25,2025-12-13,debit
51019,10003,93.25,2025-05-30,debit
51020,10429,86.68,2025-12-08,debit
51021,10142,156.83,2024-07-14,debit
51022,10376,15.1,2025-04-11,debit
51023,10158,312.25,2025-02-10,credit
51024,10498,49.12,2025-11-07,debit
51025,10324,226.04,2025-04-18,credit
51026,10146,325.13,2025-02-13,debit
51027,10446,165.05,2025-10-07,credit
51028,10293,270.1,2025-03-23,debit
51029,10153,216.86,2025-09-06,debit
51030,10432,87.87,2025-12-24,debit
51031,10193,330.95,2025-06-15,debit
51032,10437,69.83,2024-12-10,debit
51033,10494,169.36,2025-06-15,credit
51034,10463,273.61,2024-11-08,debit
51035,10073,95.27,2024-05-04,debit
51036,10399,72.13,2026-02-23,debit
51037,10305,123.0,2025-11-07,credit
51038,10377,340.71,2024-08-04,debit
51039,10344,531.63,2025-07-31,credit
51040,10452,157.53,2025-09-29,credit
51041,10140,216.63,2024-07-09,debit
51042,10187,467.17,2024-10-11,debit
51043,10293,20.75,2025-01-12,credit
51044,10061,52.81,2024-11-09,debit
51045,10485,246.82,2024-05-28,debit
51046,10427,347.16,2025-07-13,credit
51047,10380,389.02,2024-04-20,credit
51048,10198,107.27,2026-02-02,credit
51049,10295,18.72,2024-07-27,debit
51050,10440,115.17,2024-04-10,debit
51051,10319,52.46,2024-06-05,debit
51052,10302,68.84,2024-08-06,debit
51053,10344,295.92,2024-04-11,debit
51054,10011,15.71,2025-07-01,debit
51055,10062,351.57,2024-12-28,debit
51056,10333,111.61,2025-03-12,credit
51057,10226,181.3,2025-06-18,credit
51058,10153,18.79,2025-05-24,credit
51059,10199,82.3,2024-04-23,debit
51060,10052,18.8,2024-08-27,debit
51061,10260,651.65,2025-08-25,credit
51062,10059,329.28,2024-03-28,debit
51063,10072,123.1,2026-01-21,debit
51064,10148,50.62,2025-07-11,debit
51065,10349,541.98,2026-01-26,debit
51066,10063,84.5,2025-11-17,debit
51067,10310,35.11,2025-02-24,credit
51068,10373,165.64,2025-06-29,credit
51069,10243,575.68,2024-12-07,debit
51070,10493,0.77,2025-09-13,debit
51071,10366,54.39,2025-12-29,credit
51072,10330,557.57,2025-11-09,debit
51073,10107,37.53,2025-10-20,debit
51074,10226,24.04,2024-04-30,credit
51075,10313,168.88,2025-06-12,credit
51076,10218,395.87,2025-04-09,credit
51077,10425,129.68,2025-09-06,debit
51078,10241,1042.95,2025-11-18,debit
51079,10259,227.37,2024-05-14,credit
51080,10376,15.39,2024-08-23,debit
51081,10262,987.63,2025-04-02,credit
51082,10005,104.81,2024-05-31,debit
51083,10261,67.77,2024-09-03,credit
51084,10054,163.23,2024-12-25,debit
51085,10047,72.57,2024-08-07,debit
51086,10215,18.09,2025-07-12,debit
51087,10177,0.29,2025-05-09,debit
51088,10009,119.42,2026-02-09,debit
51089,10099,362.63,2025-05-01,debit
51090,10020,169.87,2025-05-01,credit
51091,10378,1428.01,2025-09-15,debit
51092,10241,67.61,2025-09-30,debit
51093,10061,65.83,2025-05-14,debit
51094,10379,34.81,2025-07-25,credit
51095,10490,35.84,2025-08-14,debit
51096,10419,67.15,2025-01-25,debit
51097,10178,314.85,2024-06-03,credit
51098,10338,472.38,2025-10-19,debit
51099,10062,738.47,2025-04-25,debit
51100,10145,52.87,2025-03-22,debit
51101,10216,426.23,2025-07-12,credit
51102,10003,79.58,2025-04-13,debit
51103,10160,23.95,2025-05-31,credit
51104,10227,408.08,2026-01-30,credit
51105,10486,202.18,2026-01-07,debit
51106,10269,36.0,2025-04-25,credit
51107,10120,112.36,2026-03-17,debit
51108,10381,67.73,2025-11-26,debit
51109,10495,266.96,2025-01-14,debit
51110,10089,120.81,2025-06-24,credit
51111,10329,907.13,2025-11-12,debit
51112,10068,11.26,2024-11-10,debit
51113,10398,87.71,2024-09-10,debit
51114,10357,131.52,2025-04-21,debit
51115,10098,139.89,2024-12-18,debit
51116,10267,75.94,2025-04-25,debit
51117,10105,261.3,2025-09-14,debit
51118,10440,415.48,2024-12-07,debit
51119,10323,558.46,2025-02-12,debit
51120,10123,327.05,2026-02-18,debit
51121,10476,380.2,2024-03-19,credit
51122,10029,159.94,2024-04-13,credit
51123,10137,349.61,2024-10-12,debit
51124,10195,72.34,2024-03-30,debit
51125,10409,101.66,2024-06-25,credit
51126,10226,76.23,2025-12-29,credit
51127,10332,125.99,2024-03-23,debit
51128,10170,67.26,2026-03-08,debit
51129,10009,652.0,2024-08-23,debit
51130,10463,75.04,2024-11-04,debit
51131,10040,20.64,2025-10-03,debit
51132,10025,149.65,2026-02-06,credit
51133,10261,11.76,2025-11-10,debit
51134,10395,23.43,2026-01-19,debit
51135,10443,49.54,2025-03-27,credit
51136,10226,124.85,2025-05-10,credit
51137,10472,113.57,2025-05-10,credit
51138,10124,321.58,2024-05-26,credit
51139,10463,269.01,2025-02-18,debit
51140,10038,111.14,2024-07-11,credit
51141,10328,81.2,2024-09-28,credit
51142,10251,76.1,2025-12-29,debit
51143,10389,297.44,2024-09-17,debit
51144,10176,10.7,2024-09-22,debit
51145,10090,2.58,2024-10-24,credit
51146,10402,317.48,2025-05-10,debit
51147,10454,129.69,2025-05-08,debit
51148,10037,28.06,2024-08-24,debit
51149,10316,53.72,2024-05-14,debit
51150,10176,539.14,2024-11-11,debit
51151,10461,392.51,2025-03-06,debit
51152,10284,247.43,2025-03-10,credit
51153,10453,131.64,2026-01-05,debit
51154,10461,146.93,2025-08-14,debit
51155,10081,739.74,2025-11-08,debit
51156,10114,674.93,2024-05-27,debit
51157,10040,48.48,2025-07-01,debit
51158,10301,333.31,2024-04-15,debit
51159,10224,43.94,2025-10-30,debit
51160,10318,48.04,2024-12-22,debit
51161,10349,225.46,2025-10-10,debit
51162,10115,103.84,2026-01-21,debit
51163,10186,536.31,2024-11-18,debit
51164,10323,18.64,2025-12-22,debit
51165,10056,143.29,2025-01-30,debit
51166,10040,501.48,2026-01-28,credit
51167,10354,468.92,2024-06-15,credit
51168,10040,34.05,2025-10-03,debit
51169,10347,91.34,2025-09-16,debit
51170,10461,193.05,2025-11-29,debit
51171,10237,34.73,2026-01-26,debit
51172,10289,688.54,2025-06-25,credit
51173,10262,492.43,2025-06-24,credit
51174,10216,36.53,2024-04-27,credit
51175,10147,25.83,2025-04-06,credit
51176,10336,17.86,2024-11-07,credit
51177,10168,480.36,2025-05-05,debit
51178,10092,43.04,2024-11-12,debit
51179,10353,107.67,2025-08-11,credit
51180,10059,119.15,2024-07-08,debit
51181,10059,182.76,2025-07-24,debit
51182,10304,14.89,2026-03-18,debit
51183,10169,51.43,2026-02-26,credit
51184,10269,536.16,2025-09-20,debit
51185,10363,478.09,2025-05-13,debit
51186,10045,304.0,2024-05-23,credit
51187,10345,3.92,2025-01-28,credit
51188,10181,79.2,2025-10-14,credit
51189,10170,197.75,2024-07-05,debit
51190,10356,64.37,2024-11-19,debit
51191,10191,480.67,2025-03-01,credit
51192,10155,200.96,2025-09-14,debit
51193,10422,14.92,2025-04-23,debit
51194,10188,479.39,2024-09-26,debit
51195,10007,632.91,2025-01-04,debit
51196,10133,16.18,2025-01-30,debit
51197,10235,152.01,2025-08-11,debit
51198,10045,72.3,2025-09-27,debit
51199,10314,99.79,2025-03-05,credit
51200,10249,39.61,2024-08-10,debit
51201,10499,172.58,2025-01-01,debit
51202,10031,633.92,2025-05-10,debit
51203,10023,139.86,2025-05-03,debit
51204,10426,17.31,2026-03-17,credit
51205,10394,193.52,2025-04-06,debit
51206,10160,83.17,2024-09-12,credit
51207,10363,387.48,2024-09-29,debit
51208,10437,114.07,2025-01-27,debit
51209,10158,42.85,2025-08-01,debit
51210,10039,42.42,2025-05-14,debit
51211,10415,292.86,2024-06-09,debit
51212,10082,61.74,2025-01-15,debit
51213,10356,291.54,2024-12-11,debit
51214,10258,46.11,2024-08-05,credit
51215,10206,77.63,2024-11-25,credit
51216,10077,125.28,2025-07-11,debit
51217,10477,573.63,2025-10-02,debit
51218,10012,536.86,2024-07-20,debit
51219,10295,46.35,2024-11-29,credit
51220,10450,88.7,2025-11-09,debit
51221,10224,32.36,2025-10-26,debit
51222,10013,142.66,2025-06-17,debit
51223,10046,123.45,2025-02-03,debit
51224,10155,462.04,2026-01-23,debit
51225,10113,531.87,2024-09-05,debit
51226,10233,96.76,2025-08-01,credit
51227,10017,135.35,2024-07-11,credit
51228,10360,453.13,2025-09-02,debit
51229,10223,328.71,2024-05-20,debit
51230,10354,0.73,2025-09-10,debit
51231,10188,77.15,2024-09-12,credit
51232,10448,109.56,2025-06-15,credit
51233,10344,52.2,2024-07-04,debit
51234,10365,44.52,2025-11-17,debit
51235,10163,7.7,2024-10-15,debit
51236,10496,206.21,2024-11-24,debit
51237,10326,60.9,2025-10-27,debit
51238,10467,10.75,2024-10-28,credit
51239,10414,52.53,2025-02-26,debit
51240,10455,323.81,2024-11-16,debit
51241,10074,381.42,2025-09-10,credit
51242,10233,131.97,2024-08-20,debit
51243,10224,107.6,2025-04-22,credit
51244,10482,762.02,2025-09-18,debit
51245,10319,44.77,2025-04-24,credit
51246,10412,48.51,2025-06-17,debit
51247,10060,69.02,2026-03-14,debit
51248,10335,37.93,2025-08-09,debit
51249,10222,95.4,2025-07-20,debit
51250,10037,483.45,2024-12-19,debit
51251,10477,191.08,2026-01-10,credit
51252,10278,106.19,2025-04-08,credit
51253,10196,544.87,2024-09-21,debit
51254,10404,9.94,2024-05-01,debit
51255,10352,47.21,2024-08-12,credit
51256,10484,166.89,2025-08-10,credit
51257,10242,191.19,2024-10-03,debit
51258,10324,8.07,2025-02-21,credit
