event_id,customer_id,event_type,event_time
90549,10019,login,2024-08-14 10:24:46.186854
90550,10495,login,2024-07-06 01:20:03.886562
90551,10355,login,2025-07-30 01:44:35.067533
90552,10047,login,2025-12-06 16:09:24.653919
90553,10345,login,2025-09-14 14:26:38.011853
90554,10060,login,2024-10-05 19:59:52.665283
90555,10176,login,2024-12-30 11:27:58.478167
90556,10255,bill_pay,2025-04-10 07:36:15.765316
90557,10404,bill_pay,2025-05-25 10:13:19.083399
90558,10229,login,2026-01-25 22:23:53.065521
90559,10147,login,2024-08-10 17:50:23.376919
90560,10298,bill_pay,2025-10-03 08:17:30.459858
90561,10333,transfer,2025-09-05 06:22:00.780534
90562,10239,login,2024-04-17 21:15:27.459335
90563,10332,bill_pay,2026-02-22 08:57:26.041841
90564,10433,login,2025-05-25 18:45:57.398672
90565,10399,transfer,2024-10-18 01:36:09.835730
90566,10188,fund_request,2026-03-18 05:19:09.119961
90567,10324,login,2025-02-16 12:05:47.816334
90568,10335,fund_request,2024-10-13 21:32:22.394584
90569,10209,login,2024-04-02 04:08:55.648622
90570,10411,transfer,2025-05-24 13:45:11.853377
90571,10075,login,2026-02-23 01:29:36.508029
90572,10183,bill_pay,2024-05-04 23:01:33.247217
90573,10087,login,2025-11-16 01:23:39.443261
90574,10271,transfer,2025-01-18 21:00:52.152908
90575,10180,bill_pay,2025-02-21 16:41:17.146947
90576,10415,login,2025-12-26 02:23:07.218323
90577,10245,login,2025-05-11 20:18:30.319861
90578,10346,login,2026-01-23 09:14:08.197907
90579,10007,transfer,2025-11-19 21:25:27.383726
90580,10269,bill_pay,2024-08-29 21:50:28.167313
90581,10438,login,2024-09-29 10:40:31.872488
90582,10013,transfer,2025-12-31 07:39:17.134748
90583,10500,login,2025-12-02 13:48:58.401330
90584,10404,login,2025-11-06 16:42:05.564552
90585,10226,login,2025-07-21 08:42:22.677676
90586,10266,transfer,2025-05-17 10:42:22.861079
90587,10242,fund_request,2025-01-02 11:44:16.615245
90588,10380,bill_pay,2024-03-23 05:11:46.434259
90589,10180,login,2024-09-03 12:39:47.389497
90590,10421,transfer,2024-08-29 02:34:51.283162
90591,10180,login,2025-11-10 04:20:31.211717
90592,10126,login,2024-09-10 15:45:19.544560
90593,10499,login,2024-03-21 17:31:35.429631
90594,10283,login,2024-04-23 23:26:40.546314
90595,10418,transfer,2024-05-14 16:19:19.746830
90596,10356,login,2025-10-27 20:51:34.418009
90597,10190,fund_request,2025-04-15 01:57:11.829927
90598,10016,login,2026-01-06 03:34:06.572757
90599,10315,login,2026-02-04 16:14:43.227891
90600,10021,login,2024-04-01 00:35:52.946797
90601,10016,login,2025-12-14 13:00:13.028913
90602,10465,fund_request,2025-09-06 08:17:46.534160
90603,10463,login,2025-10-01 04:52:44.643929
90604,10269,fund_request,2025-10-16 16:48:10.885881
90605,10033,login,2025-10-02 18:04:26.951898
90606,10182,login,2025-07-17 14:58:45.801929
90607,10069,login,2025-03-17 20:51:01.087917
90608,10411,bill_pay,2025-05-17 21:26:41.085693
90609,10052,login,2025-04-14 05:28:58.878256
90610,10065,fund_request,2025-04-27 13:46:14.393985
90611,10300,login,2025-10-10 14:57:27.602956
90612,10414,login,2025-12-04 19:37:23.516546
90613,10407,transfer,2026-01-25 05:45:33.678708
90614,10335,login,2024-12-29 06:17:58.337123
90615,10228,login,2025-09-01 05:04:10.377348
90616,10467,bill_pay,2024-07-27 13:18:08.609206
90617,10222,login,2025-07-12 08:32:52.791996
90618,10272,transfer,2024-03-30 11:13:11.911288
90619,10439,login,2025-01-27 19:52:10.743786
90620,10018,login,2024-11-15 05:59:44.999605
90621,10218,login,2024-09-15 11:44:59.934739
90622,10273,transfer,2025-03-05 14:49:39.663960
90623,10459,bill_pay,2024-05-31 17:45:26.117650
90624,10308,transfer,2026-01-29 05:21:20.386063
90625,10173,bill_pay,2025-09-05 01:54:18.340634
90626,10056,login,2024-07-21 13:17:49.156724
90627,10349,login,2024-10-19 14:49:41.318778
90628,10438,login,2024-09-23 21:17:43.444213
90629,10009,bill_pay,2024-07-16 07:45:03.426112
90630,10497,bill_pay,2025-01-25 14:22:45.621690
90631,10401,login,2025-09-03 17:23:16.388596
90632,10283,login,2024-12-09 02:29:02.516567
90633,10293,transfer,2025-09-29 23:18:40.712188
90634,10022,bill_pay,2024-10-17 00:47:58.312012
90635,10072,bill_pay,2026-03-19 00:30:56.196689
90636,10451,login,2025-08-07 06:07:38.497576
90637,10422,transfer,2025-06-29 21:06:39.233886
90638,10355,bill_pay,2024-05-14 18:25:37.150278
90639,10480,login,2024-07-11 17:25:39.812384
90640,10328,transfer,2024-06-16 19:06:59.980695
90641,10172,login,2026-02-02 14:54:36.403350
90642,10123,login,2026-02-14 15:52:37.623408
90643,10091,fund_request,2024-05-07 06:50:34.343399
90644,10224,fund_request,2025-10-03 19:17:40.850373
90645,10292,login,2025-09-25 02:49:03.829873
90646,10354,login,2024-10-03 08:28:46.951867
90647,10252,bill_pay,2024-07-28 19:41:51.865143
90648,10409,login,2025-09-29 19:56:17.214842
90649,10479,login,2024-11-21 15:29:04.042258
90650,10298,login,2025-03-20 15:57:06.220076
90651,10367,transfer,2025-11-20 04:14:46.749845
90652,10256,login,2025-04-14 14:16:54.084513
90653,10013,transfer,2025-03-28 04:48:57.842336
90654,10440,login,2025-03-06 14:58:29.408852
90655,10335,bill_pay,2025-06-11 20:50:35.619881
90656,10118,fund_request,2025-10-14 21:01:47.100127
90657,10435,bill_pay,2024-12-05 07:50:10.290998
90658,10178,login,2024-05-26 07:30:03.338710
90659,10461,login,2024-07-26 22:36:28.374645
90660,10308,bill_pay,2025-10-30 07:01:50.323028
90661,10500,fund_request,2025-04-22 10:05:21.417585
90662,10161,login,2024-09-18 21:47:25.972857
90663,10095,login,2024-04-02 09:37:47.761022
90664,10409,login,2026-01-16 15:46:35.494446
90665,10368,login,2025-10-28 15:59:44.204871
90666,10314,login,2025-10-20 14:00:02.111606
90667,10168,fund_request,2024-05-22 05:13:15.432110
90668,10087,login,2024-05-05 10:08:59.469057
90669,10422,login,2024-07-04 14:23:44.822368
90670,10003,fund_request,2024-07-15 05:04:27.291994
90671,10372,login,2025-11-05 14:04:59.080518
90672,10016,bill_pay,2025-04-14 18:05:31.094981
90673,10130,login,2025-03-04 18:14:34.376917
90674,10023,fund_request,2026-01-24 13:42:48.388609
90675,10098,login,2025-06-24 10:27:35.911991
90676,10158,fund_request,2024-04-10 20:19:18.007929
90677,10239,login,2025-12-03 13:20:05.250255
90678,10010,login,2025-10-20 02:42:04.216784
90679,10321,login,2025-01-29 22:43:47.343871
90680,10022,login,2025-10-30 18:49:54.526366
90681,10308,login,2025-10-07 20:06:59.395412
90682,10367,fund_request,2025-01-08 01:47:53.570884
90683,10184,login,2024-07-20 11:00:22.989188
90684,10417,transfer,2025-06-16 18:27:48.898351
90685,10217,login,2025-03-08 05:12:55.992356
90686,10214,bill_pay,2025-05-22 09:45:30.886042
90687,10336,transfer,2025-08-11 11:45:39.684905
90688,10158,fund_request,2026-03-03 03:14:35.974987
90689,10210,login,2025-09-15 00:56:30.427655
90690,10408,login,2025-11-19 16:19:21.092982
90691,10133,login,2026-01-31 04:56:25.513903
90692,10053,bill_pay,2025-10-11 10:04:46.455564
90693,10229,transfer,2025-05-01 07:09:19.087926
90694,10183,bill_pay,2025-02-17 12:56:08.236976
90695,10023,login,2024-11-10 10:58:28.564540
90696,10106,transfer,2024-12-14 12:56:21.141391
90697,10091,fund_request,2026-01-06 11:55:28.958088
90698,10119,login,2024-04-15 15:51:39.434124
90699,10460,login,2024-08-04 11:24:39.069264
90700,10138,bill_pay,2025-05-11 03:30:25.375426
90701,10482,login,2024-04-01 14:14:10.569672
90702,10120,transfer,2025-07-18 13:10:30.391294
90703,10161,transfer,2024-12-17 05:13:12.399747
90704,10208,fund_request,2024-11-22 12:26:53.596745
90705,10349,bill_pay,2025-09-18 18:01:35.999082
90706,10318,transfer,2024-03-25 12:28:09.547688
90707,10338,login,2024-11-05 07:29:08.033975
90708,10155,login,2025-02-21 15:36:16.652891
90709,10263,bill_pay,2024-06-26 00:41:34.284106
90710,10356,transfer,2024-05-29 04:42:08.138979
90711,10155,bill_pay,2025-04-04 07:28:41.092130
90712,10330,login,2025-09-30 17:24:42.259371
90713,10394,login,2025-05-27 04:15:26.573504
90714,10459,login,2025-02-28 22:01:03.070884
90715,10313,login,2025-04-28 11:15:39.648608
90716,10286,bill_pay,2025-04-27 00:32:23.859364
90717,10259,bill_pay,2025-09-27 09:47:53.603615
90718,10157,login,2024-06-15 13:31:34.454387
90719,10014,transfer,2025-11-02 09:08:36.600072
90720,10077,bill_pay,2025-10-15 08:24:41.590136
90721,10339,transfer,2025-06-29 04:35:26.757278
90722,10409,transfer,2024-09-15 19:29:09.597385
90723,10394,login,2025-04-16 09:55:44.629587
90724,10335,bill_pay,2025-01-25 00:12:00.568340
90725,10220,login,2024-04-17 12:43:46.201244
90726,10232,bill_pay,2024-06-05 22:28:54.640753
90727,10433,bill_pay,2026-02-04 01:01:22.334653
90728,10294,bill_pay,2025-07-18 17:26:33.825702
90729,10455,fund_request,2026-03-19 09:35:50.297241
90730,10142,bill_pay,2025-08-10 10:22:36.767025
90731,10251,login,2025-11-05 22:25:03.498857
90732,10414,login,2026-03-20 00:59:01.284424
90733,10296,login,2024-10-11 02:36:41.158951
90734,10140,login,2025-11-30 19:15:16.297847
90735,10476,login,2026-03-06 21:56:01.859573
90736,10498,transfer,2026-03-02 09:34:35.937910
90737,10142,login,2024-12-10 19:46:53.409397
90738,10129,login,2025-03-19 01:48:09.573851
90739,10324,bill_pay,2025-09-10 15:21:06.661022
90740,10305,bill_pay,2025-01-11 07:08:17.854769
90741,10018,fund_request,2024-04-08 04:29:01.348958
90742,10243,login,2024-10-14 09:16:39.791871
90743,10164,transfer,2024-08-02 01:28:48.214216
90744,10320,login,2024-05-27 01:50:29.328215
90745,10096,login,2024-06-28 11:20:15.801844
90746,10028,transfer,2025-04-07 13:19:15.407703
90747,10476,login,2025-06-01 01:01:29.874871
90748,10230,login,2024-06-01 05:22:30.072707
90749,10416,bill_pay,2024-06-10 21:41:42.248605
90750,10456,bill_pay,2026-03-02 00:58:40.909491
90751,10025,transfer,2025-10-02 02:15:33.486003
90752,10175,login,2024-11-07 14:33:42.313823
90753,10404,login,2024-06-18 11:11:42.363736
90754,10161,login,2025-05-15 03:26:26.267329
90755,10030,fund_request,2025-05-19 09:25:07.019078
90756,10165,bill_pay,2024-05-16 16:14:18.448431
90757,10208,login,2024-04-24 22:29:51.472983
90758,10437,login,2024-11-02 14:56:26.168254
90759,10473,transfer,2025-09-26 17:09:02.632471
90760,10102,login,2025-09-22 11:34:37.050900
90761,10373,fund_request,2026-01-15 23:52:53.073506
90762,10106,bill_pay,2024-05-17 06:41:21.428911
90763,10330,login,2025-08-22 18:47:02.898194
90764,10069,login,2026-02-01 05:42:50.499590
90765,10008,bill_pay,2025-12-15 19:45:45.020274
90766,10123,login,2025-04-22 23:24:58.414737
90767,10353,transfer,2026-01-11 03:13:48.941145
90768,10101,login,2025-07-13 16:03:18.911545
90769,10001,login,2024-06-01 10:51:50.882996
90770,10351,transfer,2025-01-08 22:40:03.263234
90771,10007,login,2026-01-29 00:11:25.668456
90772,10318,login,2024-11-02 22:01:03.374933
90773,10111,login,2025-12-21 10:07:17.294336
90774,10343,transfer,2024-05-26 23:56:04.311598
90775,10186,bill_pay,2024-11-18 12:44:33.123523
90776,10216,login,2025-09-12 10:34:59.703058
90777,10462,bill_pay,2024-06-28 01:59:30.295885
90778,10343,login,2024-05-27 23:33:29.199088
90779,10123,login,2026-02-08 04:01:51.750373
90780,10201,bill_pay,2024-03-23 00:21:54.233803
90781,10008,transfer,2025-12-31 05:42:42.821506
90782,10064,login,2024-04-20 03:35:54.797495
90783,10136,login,2025-11-01 09:50:56.048202
90784,10387,login,2025-01-10 15:40:19.807566
90785,10383,bill_pay,2024-06-06 04:02:01.950785
90786,10186,login,2024-07-14 02:12:01.790616
90787,10127,login,2026-02-04 11:41:30.537713
90788,10416,login,2026-01-02 21:12:49.083629
90789,10372,login,2024-09-16 22:27:10.298346
90790,10452,bill_pay,2024-11-19 02:42:09.122242
90791,10049,login,2024-08-02 07:40:11.068696
90792,10166,transfer,2026-01-19 18:52:08.090939
90793,10386,login,2025-08-13 22:21:53.884317
90794,10127,login,2024-06-03 23:08:20.260052
90795,10393,login,2025-11-03 10:01:08.987379
90796,10302,login,2025-02-26 15:25:19.127497
90797,10321,login,2025-09-03 10:08:41.809341
90798,10177,bill_pay,2024-06-20 14:38:26.055992
90799,10203,bill_pay,2025-09-10 01:54:35.864280
90800,10157,login,2025-11-10 16:03:42.973751
90801,10346,login,2025-07-31 14:25:34.484902
90802,10219,login,2024-09-10 08:51:28.751737
90803,10486,transfer,2025-01-12 01:21:51.199834
90804,10285,bill_pay,2025-07-30 20:14:50.891639
90805,10289,fund_request,2025-12-19 07:25:43.003634
90806,10028,transfer,2025-05-15 08:20:19.771308
90807,10351,login,2025-09-04 05:28:31.946740
90808,10083,transfer,2025-11-25 00:48:41.046865
90809,10112,login,2025-03-14 23:01:33.186964
90810,10154,transfer,2024-09-09 21:01:37.520228
90811,10370,login,2025-01-27 23:46:21.808230
90812,10029,login,2025-06-11 01:25:02.898094
90813,10395,login,2024-12-28 20:02:12.975392
90814,10489,login,2025-11-12 18:01:19.976266
90815,10480,transfer,2024-10-19 21:39:35.239337
90816,10213,bill_pay,2024-06-27 14:03:02.313664
90817,10102,bill_pay,2026-03-01 08:53:28.229181
90818,10418,fund_request,2025-01-14 17:02:52.771798
90819,10360,login,2025-05-16 13:06:25.311687
90820,10214,login,2024-10-02 20:22:03.881779
90821,10304,transfer,2025-06-13 08:14:11.837927
90822,10155,bill_pay,2025-12-29 21:32:49.904323
90823,10380,login,2025-08-18 11:10:52.676242
90824,10200,login,2024-09-22 08:35:54.221648
90825,10168,login,2025-06-05 05:07:46.586429
90826,10238,fund_request,2024-03-21 03:32:25.124536
90827,10159,bill_pay,2024-06-11 19:22:24.450081
90828,10193,login,2025-05-25 14:35:49.776694
90829,10167,bill_pay,2025-09-16 14:21:38.274073
90830,10226,login,2025-08-07 01:36:44.730427
90831,10367,login,2025-05-15 07:01:42.587032
90832,10251,bill_pay,2025-11-05 00:33:13.366493
90833,10280,login,2025-05-17 21:56:00.179704
90834,10476,login,2026-02-24 14:06:36.120318
90835,10498,bill_pay,2024-09-17 19:34:01.915767
90836,10452,transfer,2025-08-21 12:10:46.358592
90837,10466,fund_request,2024-09-04 17:19:25.677169
90838,10221,login,2024-09-18 16:52:57.954749
90839,10023,login,2024-04-23 02:24:53.085798
90840,10485,login,2024-05-11 19:50:09.524695
90841,10189,bill_pay,2025-01-02 10:05:35.861748
90842,10411,login,2026-02-23 03:50:42.765594
90843,10272,login,2024-10-08 02:23:56.034734
90844,10429,login,2024-06-10 08:21:36.488153
90845,10027,bill_pay,2024-03-22 03:28:16.648021
90846,10457,login,2024-08-20 15:17:09.126055
90847,10389,login,2024-06-09 00:06:56.544984
90848,10443,login,2025-08-10 15:56:25.714272
90849,10456,login,2025-01-16 00:49:45.954851
90850,10210,login,2024-11-24 10:34:48.628929
90851,10035,login,2025-02-09 15:58:08.176376
90852,10198,bill_pay,2024-07-05 10:59:18.959383
90853,10491,login,2025-07-06 09:51:20.334072
90854,10471,login,2024-06-18 02:43:50.711696
90855,10174,login,2024-12-14 10:56:27.591352
90856,10218,fund_request,2026-03-03 22:45:04.852037
90857,10056,login,2024-12-21 17:41:30.934654
90858,10383,bill_pay,2025-04-03 02:34:54.541887
90859,10499,bill_pay,2024-10-07 00:22:25.355754
90860,10487,login,2025-07-17 11:34:12.817172
90861,10152,login,2025-12-06 15:50:37.930297
90862,10394,transfer,2024-07-04 16:11:36.561888
90863,10463,bill_pay,2024-12-29 09:32:03.535239
90864,10038,bill_pay,2024-08-04 10:00:40.470375
90865,10468,bill_pay,2025-07-19 11:33:30.723558
90866,10477,login,2026-02-09 16:18:20.386868
90867,10198,transfer,2024-09-13 10:10:27.392736
90868,10432,login,2025-03-12 05:28:13.334677
90869,10009,transfer,2024-10-06 03:54:43.038370
90870,10499,transfer,2024-04-24 19:57:02.407547
90871,10178,login,2024-03-22 07:40:26.730398
90872,10325,login,2025-02-21 17:22:45.729715
90873,10176,login,2024-05-03 22:35:21.446646
90874,10423,login,2025-12-29 10:29:04.878123
90875,10467,bill_pay,2024-05-02 14:49:02.197011
90876,10261,transfer,2025-02-18 04:36:58.713724
90877,10084,bill_pay,2024-10-17 05:57:38.539738
90878,10139,login,2025-01-16 01:40:47.637096
90879,10242,login,2025-12-23 20:43:02.841217
90880,10316,login,2024-06-30 20:43:14.532110
90881,10155,login,2024-10-10 03:07:08.914917
90882,10221,transfer,2025-01-25 09:10:14.445494
90883,10135,bill_pay,2024-03-30 03:26:26.203857
90884,10188,login,2025-10-15 00:30:17.471978
90885,10178,transfer,2025-04-10 22:37:56.461984
90886,10067,login,2025-05-22 12:02:13.945533
90887,10069,login,2024-11-29 04:17:22.097204
90888,10439,login,2025-07-03 16:45:19.257803
90889,10077,transfer,2025-02-11 07:44:25.385798
90890,10400,login,2025-08-04 23:18:48.604220
90891,10374,login,2024-10-07 10:01:59.669355
90892,10012,transfer,2025-03-03 09:43:10.355330
90893,10487,transfer,2024-12-30 09:47:44.389473
90894,10283,login,2024-07-15 07:09:03.961325
90895,10246,transfer,2024-08-28 04:55:28.455208
90896,10237,bill_pay,2026-01-10 00:42:26.253638
90897,10252,login,2024-04-01 14:39:53.303721
90898,10417,transfer,2024-09-07 07:49:45.164672
90899,10207,login,2025-03-10 00:41:01.968902
90900,10341,bill_pay,2024-08-26 23:14:52.000420
90901,10108,fund_request,2026-02-10 22:59:20.655396
90902,10209,login,2025-03-27 09:50:56.166834
90903,10311,login,2026-01-31 08:05:48.309195
90904,10308,login,2024-06-08 07:27:43.110010
90905,10293,login,2025-08-28 22:33:12.995606
90906,10113,login,2025-04-05 10:01:18.205382
90907,10376,transfer,2025-08-06 01:12:23.746503
90908,10015,login,2024-10-04 15:21:10.000760
90909,10340,login,2025-07-13 22:57:52.406890
90910,10083,bill_pay,2025-10-25 01:50:44.723930
90911,10065,transfer,2025-09-16 07:39:04.407554
90912,10452,login,2024-04-03 21:57:19.824701
90913,10003,transfer,2025-05-08 09:10:39.962831
90914,10456,fund_request,2025-12-26 10:06:48.259300
90915,10361,login,2024-09-12 07:07:39.934333
90916,10236,login,2024-10-12 16:13:15.490484
90917,10389,bill_pay,2025-11-01 13:31:23.149468
90918,10393,transfer,2025-09-24 14:21:11.946591
90919,10129,login,2025-07-21 08:57:50.458123
90920,10247,login,2025-04-30 04:51:58.822895
90921,10235,bill_pay,2025-06-11 07:18:39.252667
90922,10030,fund_request,2025-10-24 17:39:50.620118
90923,10071,bill_pay,2025-04-11 04:21:52.056043
90924,10470,fund_request,2024-07-31 17:24:59.852886
90925,10148,transfer,2025-03-18 03:52:55.552568
90926,10093,fund_request,2025-04-10 00:27:45.364523
90927,10283,transfer,2024-07-06 23:57:29.305553
90928,10217,fund_request,2024-04-03 09:09:57.181787
90929,10238,login,2025-10-02 10:55:33.076960
90930,10227,bill_pay,2025-10-03 07:50:53.365767
90931,10219,login,2025-01-20 16:30:39.242401
90932,10319,login,2024-11-24 09:30:55.671479
90933,10459,transfer,2025-03-06 11:04:19.123466
90934,10337,login,2024-08-03 22:59:13.000898
90935,10031,login,2025-09-06 05:59:48.810479
90936,10466,fund_request,2025-08-28 16:12:32.130913
90937,10403,transfer,2025-01-24 10:18:59.117893
90938,10114,fund_request,2025-08-10 12:29:00.455542
90939,10102,fund_request,2024-10-04 17:37:20.152237
90940,10093,login,2024-08-12 19:01:40.616993
90941,10207,login,2025-01-07 16:55:55.847869
90942,10446,login,2025-11-25 02:02:08.895032
90943,10391,transfer,2025-06-02 12:33:02.501804
90944,10229,transfer,2025-05-06 02:14:11.162800
90945,10421,login,2024-05-29 06:40:33.243677
90946,10071,login,2025-02-27 18:23:58.216436
90947,10342,login,2024-08-10 10:57:45.875704
90948,10460,login,2024-09-14 23:15:47.343102
90949,10136,login,2024-04-22 13:04:37.754773
90950,10441,bill_pay,2024-11-20 15:15:29.751864
90951,10466,login,2025-02-27 10:08:54.193759
90952,10284,login,2024-09-12 06:05:59.036174
90953,10338,login,2024-11-18 15:35:37.453214
90954,10351,bill_pay,2024-09-02 07:51:21.665094
90955,10017,login,2026-02-17 12:32:06.767060
90956,10215,login,2024-04-01 02:08:25.064531
90957,10395,transfer,2024-05-14 19:10:19.410268
90958,10399,fund_request,2025-05-06 22:10:08.350749
90959,10414,fund_request,2024-06-28 03:49:00.453966
90960,10244,login,2025-01-14 02:53:14.898825
